0.000000000000000000e+00
0.000000000000000000e+00
3.714285714285714413e+00
1.857142857142857295e+01
3.714285714285714590e+01
5.107142857142856940e+01
3.435714285714285410e+01
2.228571428571428470e+01
2.135714285714285765e+01
2.321428571428571530e+01
2.321428571428571530e+01
2.878571428571428470e+01
3.992857142857143060e+01
4.921428571428571530e+01
5.664285714285714590e+01
3.900000000000000000e+01
2.135714285714285765e+01
1.392857142857142883e+01
1.114285714285714235e+01
8.357142857142857650e+00
4.642857142857143238e+00
2.785714285714285587e+00
1.857142857142857206e+00
9.285714285714286031e-01
